scalar,RGB_r,RGB_g,RGB_b
0.762463343109,239,149,118
0.763440860215,239,149,118
0.764418377322,238,148,117
0.765395894428,238,148,117
0.766373411535,238,147,117
0.767350928641,238,147,116
0.768328445748,238,146,116
0.769305962854,238,146,115
0.770283479961,238,146,115
0.771260997067,238,145,115
0.772238514174,238,145,114
0.773216031281,237,144,114
0.774193548387,237,144,114
0.775171065494,237,144,113
0.7761485826,237,143,113
0.777126099707,237,143,112
0.778103616813,237,142,112
0.77908113392,237,142,112
0.780058651026,237,141,111
0.781036168133,236,141,111
0.782013685239,236,141,111
0.782991202346,236,140,110
0.783968719453,236,140,110
0.784946236559,236,139,109
0.785923753666,236,139,109
0.786901270772,236,138,109
0.787878787879,235,138,108
0.788856304985,235,138,108
0.789833822092,235,137,108
0.790811339198,235,137,107
0.791788856305,235,136,107
0.792766373412,235,136,106
0.793743890518,235,135,106
0.794721407625,234,135,106
0.795698924731,234,135,105
0.796676441838,234,134,105
0.797653958944,234,134,105
0.798631476051,234,133,104
0.799608993157,234,133,104
0.800586510264,233,132,104
0.80156402737,233,132,103
0.802541544477,233,132,103
0.803519061584,233,131,102
0.80449657869,233,131,102
0.805474095797,233,130,102
0.806451612903,232,130,101
0.80742913001,232,129,101
0.808406647116,232,129,101
0.809384164223,232,128,100
0.810361681329,232,128,100
0.811339198436,232,128,100
0.812316715543,231,127,99
0.813294232649,231,127,99
0.814271749756,231,126,98
0.815249266862,231,126,98
0.816226783969,231,125,98
0.817204301075,231,125,97
0.818181818182,230,124,97
0.819159335288,230,124,97
0.820136852395,230,123,96
0.821114369501,230,123,96
0.822091886608,230,123,96
0.823069403715,229,122,95
0.824046920821,229,122,95
0.825024437928,229,121,95
0.826001955034,229,121,94
0.826979472141,229,120,94
0.827956989247,228,120,93
0.828934506354,228,119,93
0.82991202346,228,119,93
0.830889540567,228,118,92
0.831867057674,228,118,92
0.83284457478,228,117,92
0.833822091887,227,117,91
0.834799608993,227,117,91
0.8357771261,227,116,91
0.836754643206,227,116,90
0.837732160313,226,115,90
0.838709677419,226,115,90
0.839687194526,226,114,89
0.840664711632,226,114,89
0.841642228739,226,113,89
0.842619745846,225,113,88
0.843597262952,225,112,88
0.844574780059,225,112,88
0.845552297165,225,111,87
0.846529814272,225,111,87
0.847507331378,224,110,86
0.848484848485,224,110,86
0.849462365591,224,109,86
0.850439882698,224,109,85
0.851417399804,223,108,85
0.852394916911,223,108,85
0.853372434018,223,107,84
0.854349951124,223,107,84
0.855327468231,223,106,84
0.856304985337,222,106,83
0.857282502444,222,105,83
0.85826001955,222,105,83
0.859237536657,222,105,82
0.860215053763,221,104,82
0.86119257087,221,104,82
0.862170087977,221,103,81
0.863147605083,221,103,81
0.86412512219,220,102,81
0.865102639296,220,102,80
0.866080156403,220,101,80
0.867057673509,220,101,80
0.868035190616,220,100,79
0.869012707722,219,100,79
0.869990224829,219,99,79
0.870967741935,219,99,78
0.871945259042,219,98,78
0.872922776149,218,98,78
0.873900293255,218,97,77
0.874877810362,218,97,77
0.875855327468,218,96,77
0.876832844575,217,95,76
0.877810361681,217,95,76
0.878787878788,217,94,76
0.879765395894,217,94,75
0.880742913001,216,93,75
0.881720430108,216,93,75
0.882697947214,216,92,74
0.883675464321,215,92,74
0.884652981427,215,91,74
0.885630498534,215,91,73
0.88660801564,215,90,73
0.887585532747,214,90,73
0.888563049853,214,89,72
0.88954056696,214,89,72
0.890518084066,214,88,72
0.891495601173,213,88,71
0.89247311828,213,87,71
0.893450635386,213,87,71
0.894428152493,213,86,71
0.895405669599,212,86,70
0.896383186706,212,85,70
0.897360703812,212,85,70
0.898338220919,211,84,69
0.899315738025,211,83,69
0.900293255132,211,83,69
0.901270772239,211,82,68
0.902248289345,210,82,68
0.903225806452,210,81,68
0.904203323558,210,81,67
0.905180840665,209,80,67
0.906158357771,209,80,67
0.907135874878,209,79,66
0.908113391984,209,79,66
0.909090909091,208,78,66
0.910068426197,208,77,65
0.911045943304,208,77,65
0.912023460411,207,76,65
0.913000977517,207,76,65
0.913978494624,207,75,64
0.91495601173,207,75,64
0.915933528837,206,74,64
0.916911045943,206,74,63
0.91788856305,206,73,63
0.918866080156,205,72,63
0.919843597263,205,72,62
0.92082111437,205,71,62
0.921798631476,204,71,62
0.922776148583,204,70,61
0.923753665689,204,70,61
0.924731182796,204,69,61
0.925708699902,203,68,61
0.926686217009,203,68,60
0.927663734115,203,67,60
0.928641251222,202,67,60
0.929618768328,202,66,59
0.930596285435,202,65,59
0.931573802542,201,65,59
0.932551319648,201,64,58
0.933528836755,201,64,58
0.934506353861,200,63,58
0.935483870968,200,62,58
0.936461388074,200,62,57
0.937438905181,200,61,57
0.938416422287,199,61,57
0.939393939394,199,60,56
0.9403714565,199,59,56
0.941348973607,198,59,56
0.942326490714,198,58,56
0.94330400782,198,57,55
0.944281524927,197,57,55
0.945259042033,197,56,55
0.94623655914,197,55,54
0.947214076246,196,55,54
0.948191593353,196,54,54
0.949169110459,196,54,53
0.950146627566,195,53,53
0.951124144673,195,52,53
0.952101661779,195,52,53
0.953079178886,194,51,52
0.954056695992,194,50,52
0.955034213099,194,49,52
0.956011730205,193,49,51
0.956989247312,193,48,51
0.957966764418,193,47,51
0.958944281525,192,47,51
0.959921798631,192,46,50
0.960899315738,192,45,50
0.961876832845,191,45,50
0.962854349951,191,44,50
0.963831867058,191,43,49
0.964809384164,190,42,49
0.965786901271,190,42,49
0.966764418377,189,41,48
0.967741935484,189,40,48
0.96871945259,189,39,48
0.969696969697,188,38,48
0.970674486804,188,38,47
0.97165200391,188,37,47
0.972629521017,187,36,47
0.973607038123,187,35,46
0.97458455523,187,34,46
0.975562072336,186,33,46
0.976539589443,186,33,46
0.977517106549,186,32,45
0.978494623656,185,31,45
0.979472140762,185,30,45
0.980449657869,185,29,45
0.981427174976,184,28,44
0.982404692082,184,27,44
0.983382209189,183,26,44
0.984359726295,183,25,44
0.985337243402,183,24,43
0.986314760508,182,23,43
0.987292277615,182,21,43
0.988269794721,182,20,43
0.989247311828,181,19,42
0.990224828935,181,18,42
0.991202346041,181,16,42
0.992179863148,180,15,41
0.993157380254,180,13,41
0.994134897361,179,12,41
0.995112414467,179,10,41
0.996089931574,179,8,40
0.99706744868,178,6,40
0.998044965787,178,4,40
0.999022482893,178,3,40
1.0,177,1,39
